"default","utilization","age","debt_ratio","income","open_credit_lines","real_estate_loan","dependents","ever_past_due"
0,0.23459476,54,0.278879813,4284,8,1,1,0
0,0.441839763,42,0.255421274,11666,7,1,2,0
0,0.003577191,60,0.48955495,1100,11,1,0,0
0,0.31361716,41,0.501231706,6900,13,1,2,1
0,0.156203563,36,4179,6643.166,7,1,0,1
0,0,43,0.333133373,5000,9,1,0,0
0,0.128049492,46,0.519285488,6325,12,1,4,1
0,0.020545155,51,0.074226451,11666,7,0,0,0
0,0.01699306,73,0.269474638,4415,13,1,0,0
0,0.459293814,53,0.637213763,8340,11,1,2,0
0,0.000918349,62,0.001690005,4141,5,0,0,0
0,0.276054839,54,8260,6643.166,10,1,0,0
0,0.00441198,58,0.19144132,18600,5,1,0,0
1,0.108532462,52,0.338559418,4400,13,1,1,1
0,0.228493987,56,0.306564342,7296,9,1,0,0
0,0.016777713,66,0.326134773,5000,13,1,0,1
0,0.147292635,40,0.067548418,6350,2,1,2,0
0,0.077708073,74,0.16712694,10500,14,1,0,0
0,0.247964787,59,0.324075103,9000,4,1,0,0
0,0.070111885,56,0.220878049,10249,6,1,0,0
0,0,66,0.171582842,10000,5,1,0,0
0,0.516420752,40,0.016135705,2416,7,0,2,1
0,0.12995122,46,242,6643.166,17,0,2,1
0,0.359984517,57,2108,6643.166,8,1,0,0
0,0.072889584,57,0.097390494,8583,6,1,0,0
0,0.714972501,41,0.420310806,8300,6,1,0,0
0,0.003747538,43,2212,6643.166,14,1,3,0
0,0.933275834,48,0.827038942,6804,10,1,1,0
1,0.9999999,35,0.353441093,6000,5,0,1,1
0,0.070822483,31,0.085240726,3800,10,0,0,0
0,0.058047098,47,0.066564358,10425,3,0,3,0
0,0.18197221,60,0.407635245,16580,23,1,2,0
0,0.9999999,36,0.486570893,1600,3,1,3,0
0,0.078958502,39,0.38380135,12000,11,1,6,0
0,0.229616088,49,0.43115721,4916,26,1,1,1
0,0.02355508,54,0.466629119,3550,8,1,0,0
0,0.922943923,46,828,6643.166,9,0,2,0
0,0.007909158,89,0.000774144,5166,2,0,0,0
0,0.16069133,37,2565,6643.166,5,1,0,0
0,0.414240261,61,0.136463194,10500,14,1,0,0
0,0.255829447,22,0.004005827,2745,2,0,0,0
0,0.032128341,55,0.018325698,2400,5,0,0,0
0,0.001162656,40,809,6643.166,6,1,0,1
0,0.674434501,63,0.505485087,5833,13,0,0,0
0,0.571642103,41,0.315460567,8000,7,0,2,0
0,0.547268708,46,0.286611147,7804,9,1,2,1
0,0.003799905,59,0.398802203,18700,9,1,2,0
0,0.677295454,49,0.149475738,4100,4,0,0,0
0,0.428439507,59,0.434346035,7767,12,1,0,0
0,0.027700831,66,0.635515265,7500,10,1,1,0
0,0.06137026,72,0.275938947,5830,6,1,1,0
0,0.009860883,87,0.103343465,6250,7,0,0,0
0,0.9999999,46,0.441378143,11812,5,1,0,0
0,0.546226887,26,0.071192375,5140,3,0,1,0
0,0.250713314,48,0.340207672,6933,7,1,1,0
0,0.314297605,60,2363,6643.166,6,1,0,1
0,0.9999999,47,0.384359401,1201,3,0,0,0
0,0.946352367,30,886,0,9,0,1,1
0,0.014665445,29,928,6643.166,9,0,1,0
0,0.030785947,32,0.561170696,5500,9,1,0,0
0,0.708590351,48,0.277909927,12611,11,1,3,0
0,0.67083045,49,0.425211966,6250,7,1,3,0
0,0.007560791,65,0.57787377,4166,14,1,0,0
0,0.023907646,65,0.309335963,9125,14,1,0,0
0,0.403427913,64,0.737295909,5450,9,1,0,0
0,0.431177706,65,0.304904717,3200,3,0,0,0
0,0.9999999,63,0,2390,1,0,1,0
0,0.9999999,70,3,6643.166,1,0,0,0
0,0,43,0.260749173,13000,15,1,2,1
0,1.166079873,42,2.323169208,4000,16,1,2,0
0,0.638198235,55,0.376462354,10000,12,1,0,0
0,0.113085143,87,0.051716769,7018,6,0,0,0
0,0.107365293,35,0.066993301,10000,5,0,0,0
0,0.178084094,38,0.836036436,4500,13,1,2,0
0,0.055594441,62,0.323684586,14025,5,1,1,0
0,0.9999999,58,28,6643.166,3,0,0,0
0,0.065245571,78,0.180116959,2564,11,1,0,0
0,0.9999999,40,73,6643.166,0,0,0,0
0,0.189053083,33,0.173565287,5000,10,0,0,1
0,0.346881093,34,0.846374544,3833,13,1,1,0
0,0,52,0.263558516,5254,14,1,0,0
0,0.420629115,26,0.062189055,803,3,0,0,0
0,0,25,0,6643.166,1,0,0,0
0,0.141188966,37,0.596839219,6200,22,1,1,0
0,0.016066131,85,0.135431062,9406,10,0,0,0
0,0.041681196,47,0.051726629,6920,5,0,2,0
0,0.025665445,58,4034,6643.166,14,1,3,1
0,0.108687628,70,0.33674189,2835,7,1,0,0
0,0.694684314,62,0.55068124,6678,12,1,0,0
0,0.659006779,50,0.564160685,7940,10,1,2,0
0,0.032604458,66,0.641991925,5200,9,0,0,0
0,0,67,0.195850519,8000,5,1,0,0
0,0.038045505,56,0.240268552,14000,8,1,1,0
0,0.444183921,59,0.715381932,8600,22,1,2,0
0,0.102657816,75,0.40029985,2000,10,1,0,0
1,0.306928195,49,5072,6643.166,16,1,0,1
0,0.035763475,69,0.200508998,5500,9,0,1,0
0,0.9999999,35,0,4650,0,0,0,1
0,0.891824326,45,0.473099828,9906,12,1,0,0
0,0.944044764,27,0.14089422,4584,7,0,1,0
0,0.117133186,31,0.263956007,6000,6,1,1,0
0,0.287482032,27,0.07881584,2600,2,0,0,0
0,0,45,0.403704026,11500,6,1,2,0
0,0.691869991,50,1.082024842,4266,14,1,0,0
0,0.018401824,43,0.482294264,4009,7,1,0,0
1,0.93549709,55,0.4502933,6477,10,1,0,0
1,0.741505663,43,0.182833217,5731,11,0,1,1
0,0.9999999,35,0.293916024,3500,6,0,0,0
1,1.388611389,27,0.036021023,7800,3,0,0,0
0,0,64,0.6257497,2500,3,1,0,0
0,0.045323859,57,0.709835788,5906,13,1,3,0
0,0.9999999,22,0,6643.166,0,0,0,1
0,0.737737639,34,0.363659085,4000,13,0,3,0
0,0.032885794,71,2336,6643.166,4,1,0,0
0,0.9999999,26,0,2000,0,0,0,0
0,0.017845625,54,0.511686144,2395,12,0,0,0
0,0.013332445,93,0.00244798,2450,1,0,0,0
0,0.346073079,33,1.477128143,3300,10,1,0,0
0,0.077461503,50,87,6643.166,4,0,0,0
0,0.074767296,47,0.20913047,12178,16,1,3,0
0,0.217125715,60,3118,6643.166,8,1,0,0
0,0.080634898,48,0.131345763,10833,5,1,4,0
0,0.025931605,68,1480,6643.166,3,1,0,0
0,0.9999999,31,0.725854829,3333,2,1,0,0
0,0.004269932,73,10,6643.166,10,0,0,0
0,0.225189112,46,0.406138107,11729,9,1,3,0
0,0.040159476,60,2519,6643.166,33,1,0,0
0,0.000263155,59,0.237585688,5980,11,1,1,0
0,0.027906891,76,0.006427653,7000,4,0,0,0
0,0.141228518,62,0.406338427,5300,13,1,1,0
0,0.190641248,26,42,6643.166,1,0,0,0
0,0.099386576,59,0.531929282,10350,5,1,1,0
0,0.759562316,54,0.479469885,8450,7,1,2,0
0,0.006046879,60,0.008248969,5333,5,0,1,0
1,0.495520162,55,0.701377099,5300,12,1,2,1
1,0,26,0.219129193,1400,4,0,1,0
0,0,47,0.263133605,13000,8,1,0,0
0,0.720190134,37,0.73364486,5563,6,1,2,0
1,0.016814976,43,0.029509816,8098,6,0,0,1
0,0.071398215,31,1663,6643.166,9,1,2,0
0,0.938460288,35,0.344655345,1000,3,0,0,0
0,0.094884325,68,0.644670051,2166,13,1,0,0
1,0.098532359,46,0.091918883,9812,6,0,0,0
0,0.148269541,65,869,6643.166,3,0,0,0
0,0,62,0.589041096,2700,6,1,0,0
0,0,25,0,820,2,0,0,1
0,0.000583899,46,0.409908909,4500,4,0,0,0
0,0.9999999,47,0.031665458,4136,1,0,3,0
0,0.000416655,80,0,6500,2,0,0,0
0,0.9999999,52,0.740286299,4400,3,1,0,0
0,6324,59,0.136672851,11318,4,1,1,0
0,0.213039604,54,0.241675832,10000,17,1,0,1
0,0.001481262,47,910,6643.166,5,0,1,0
1,0.9999999,48,1.195921631,2500,5,1,0,1
0,0.222099822,53,0.213196701,4000,4,1,0,0
0,0.105642895,71,0.220465601,11511,8,1,0,0
1,0.331931595,33,0.448183042,5200,7,1,0,0
0,0.090761837,32,0.095968011,3000,8,0,0,0
0,0,83,0.008377246,7400,7,0,0,0
0,0.21756487,24,0.001363017,2200,1,0,0,0
0,0,44,0.51697563,4800,11,1,0,0
0,0.083254394,42,2477,6643.166,3,1,0,0
0,0.389167582,53,0.697629415,4133,11,1,0,0
0,0.060837205,69,219,1,14,0,0,0
0,0.058720891,28,0.074308564,3000,3,0,0,0
0,0.48166997,48,0.467359341,5100,13,0,0,1
0,0.996667111,36,0.096717468,3411,3,0,2,0
0,0.005333172,91,0.000301495,16583,3,0,0,0
0,0.032188754,72,0.004176225,17000,4,0,1,0
0,0.798608056,62,0.434237258,11320,7,1,0,0
0,0.276986151,45,0.759673094,7830,8,1,0,0
0,0.919452151,71,4942,6643.166,30,1,0,1
0,0.002086775,80,0,3925,3,0,1,0
0,0.000307164,93,0.150462384,4000,11,1,0,0
0,0.185087574,57,0.35906303,15325,20,1,2,0
0,0,69,0.284428893,4000,9,1,1,0
0,0.695345414,61,0.536807899,8000,11,1,1,0
0,0.9999999,23,0.188784009,1800,2,0,0,0
0,0.006702442,53,0.004881025,4916,6,0,0,0
0,0.231796267,76,0.38652351,2700,8,1,1,0
0,0.9999999,45,1.094979352,4600,3,0,1,1
0,0.9999999,89,0,6000,2,0,0,0
0,0.198122641,58,0.598523304,4333,8,1,0,0
0,0.385384551,38,1.053037608,1036,4,1,0,0
0,0.023681718,62,0.451478551,2400,7,1,0,0
0,0.9999999,85,0.011247188,4000,5,0,0,0
0,0.013204878,66,0.716822654,4166,23,1,0,0
0,0.068726999,59,0.339263276,15120,16,1,4,1
0,1.042754026,59,0.22847208,14666,7,1,0,1
0,0,58,0.132574778,11600,10,1,1,0
0,0.241148359,54,0.222254307,10388,8,1,3,0
0,0.921179803,44,0.253757126,5788,5,0,2,1
0,0,42,0.573151007,6800,10,1,3,0
0,0.268475704,51,1.693792384,1916,11,1,1,1
0,0.003690934,52,0.285994648,5604,9,1,2,0
0,0.962037962,38,0.182575272,1560,3,0,0,1
0,0.232223932,69,0.504614675,4333,15,1,0,0
0,0.224555089,44,0.172716066,7300,3,1,3,0
0,0.005775151,61,0.281690141,5750,8,1,0,0
0,0.012361669,74,0.010582011,1700,7,0,0,1
0,0.173592,41,0.452241195,3747,9,1,0,0
0,0.138716898,29,0.03276419,4333,3,0,0,1
0,0.018547333,84,31,6643.166,8,0,0,0
0,0.007946455,69,0.267782427,3584,7,1,0,0
0,0.371375862,64,3107,0,6,1,0,0
0,0.11493527,35,0.101624323,2400,3,0,0,1
0,0.154398948,51,1.035995501,2666,13,1,0,0
0,0.728787735,38,0.353819491,7500,6,1,0,1
0,0.162947552,39,0.150896982,16666,13,1,0,0
0,0.995313964,30,0.154133002,3217,6,0,1,1
0,0.083182301,28,96,6643.166,2,0,0,0
1,0.049761737,27,0.217188062,2780,7,0,0,0
0,0.745927332,46,0.242652507,8097,5,1,2,0
0,0.910789327,44,0.456254375,10000,9,1,2,1
0,0.754010532,41,0.332891749,5283,10,0,1,0
0,0.568293455,45,1.001619579,5556,9,1,2,0
0,0.655633909,65,0.472856019,5083,13,1,0,0
0,0.011326794,82,0.004624045,4973,21,0,0,0
0,0.18326583,53,0.330495246,7046,13,1,0,0
0,0.017705623,33,0.319053619,7142,7,1,0,0
0,0.358803987,37,0.06332278,6000,3,1,4,0
0,0.456378479,69,1985,6643.166,4,1,0,0
1,1.305389222,63,0.182890855,1355,3,0,0,1
0,0.08678719,41,0.015623373,9600,5,0,3,1
0,0,84,0.188712522,1700,5,0,0,0
0,0.123401619,55,1540,6643.166,12,0,0,0
0,0.724220984,52,0.093442906,17400,4,0,2,0
0,0.53648363,30,3106,6643.166,9,1,0,1
0,0.9999999,56,0.228380986,5700,2,1,0,0
0,2.837806547,64,0.411417144,11000,8,1,2,1
1,0.92358804,39,0.180880975,3200,3,0,0,1
0,0.059077637,33,0.828213052,5500,6,1,0,0
0,0.05924195,51,0.358914427,7700,6,1,2,0
0,0,38,0.427381283,3600,4,1,3,0
0,0.139086091,42,0.162415784,8311,5,1,1,0
1,0.9999999,40,0.024168236,3185,1,0,2,0
0,0.036158699,46,0.261712095,4695,6,1,0,0
0,0.024731104,48,1230,6643.166,6,1,3,0
0,0.146344333,31,0.173706573,4000,8,0,0,0
0,0.001101664,58,0.396172522,3500,6,1,0,0
0,0.951598654,55,0.554855251,9360,27,1,0,0
0,0.105844684,45,0.377848317,8820,25,1,1,1
0,0,47,2603,6643.166,7,1,0,1
0,0.060803457,62,0.449477352,6600,7,1,0,0
0,0.25389671,58,1.008893579,6633,30,1,0,0
0,0.389219882,43,1.118220445,4000,20,1,0,0
0,0.12052884,59,0.341663692,2800,11,0,0,0
0,0,58,1113,6643.166,4,1,0,0
0,0.311908921,57,0.038740315,4000,1,0,1,0
0,0.275536858,47,0.192701825,4000,3,0,2,0
0,0.125656665,68,0.354175468,7100,14,1,0,0
0,0.353155374,45,1435,1,13,1,2,0
0,0.059341539,72,0.391578588,11731,15,1,1,0
0,0.663605086,62,0.572717024,6208,13,1,1,0
0,0.302227225,64,0.189887119,6466,13,0,1,0
0,0.265081365,32,0.207063377,6200,6,0,3,0
0,0.015984016,51,3138,6643.166,4,1,0,0
0,0.955391478,59,1931,6643.166,8,1,0,0
0,0.198076765,37,0.725284981,15000,12,1,0,1
0,0.013427579,66,2143,6643.166,12,1,0,1
0,0.097393507,59,2236,6643.166,6,1,2,1
0,0.819311085,51,0.508774298,7407,14,1,0,0
1,0.117703076,51,0.107120353,4760,9,0,0,1
0,0.021353518,70,0.612516175,8500,19,1,0,0
0,0.444033966,57,0.366860773,11333,18,1,0,0
0,0.301349325,44,845,6643.166,2,1,0,0
0,0.002197706,81,0.078437404,3250,6,0,1,0
0,0.9999999,55,1242,6643.166,6,1,1,0
0,0.075129641,38,0.617751115,6500,14,1,1,0
1,0.9999999,46,0.673163418,2000,5,0,0,1
0,0.054486588,59,1837,6643.166,5,1,0,0
0,0.043752272,69,0.218931584,5334,5,1,0,0
1,0.986295215,50,0.170919325,5329,6,1,1,1
0,0.025079156,64,0.010381862,8379,12,0,0,0
0,0,40,0.265091864,5333,5,1,1,0
0,0.04559544,65,0.294095454,5300,3,1,0,0
0,0.501810178,63,4903,6643.166,24,1,0,0
0,0.085942705,59,0.510359027,7770,13,1,2,0
0,0.677963523,65,0.938905859,3600,14,1,1,1
0,0.272143352,39,222,6643.166,3,0,0,0
0,0.831128732,47,0.46374635,11984,16,1,0,0
0,0.9999999,33,0.101789821,10000,6,0,0,1
0,0,31,0.033655448,3000,10,0,0,0
0,0.353554882,56,0.284202933,8317,4,1,0,0
0,0.409889289,38,0.782426778,2150,8,1,1,0
1,0.258262875,40,0.718093969,3000,5,1,1,1
0,0.201199201,23,0.003746878,2401,1,0,0,0
0,0.092003582,55,0.396001111,3600,4,1,0,0
0,0.882164926,60,0.426229508,2500,8,0,0,0
1,0.451376082,48,2.51196093,12080,29,1,2,0
0,0.936191982,31,0.060705974,5155,6,0,1,1
0,0.000866638,83,0,0,5,0,0,0
0,0.201010872,58,5285,6643.166,12,1,0,0
0,0.146229201,51,1.471404775,1800,18,1,0,0
0,0.767510197,46,0.410051107,5869,10,1,3,0
0,0.124987583,57,0.115903155,14166,13,1,2,0
0,0.018660989,54,0.194950912,12833,5,1,0,0
0,0.108642811,48,0.283612429,10330,7,1,2,0
0,0.041193578,81,0.009128386,3395,4,0,0,0
0,0.028823545,54,0.458181241,6300,8,1,1,0
0,0.347676394,78,0.897422409,1900,8,1,1,0
0,0.9999999,45,0,4116,4,0,0,0
0,0.012797706,81,0.226171962,4500,6,1,0,0
0,0.444712481,74,0.333703621,4500,13,0,0,0
0,0.276726657,34,0.263849384,7382,8,1,5,0
0,0.855349926,23,0.146163216,820,4,0,0,1
0,0.926799199,81,2110,6643.166,6,0,0,1
0,0.306986638,67,0.38263478,12000,12,1,0,0
0,0.313519451,52,1759,0,14,1,0,0
0,0.533884028,38,0.50764847,6667,10,1,2,0
0,0.008407096,45,0.335255671,2600,7,1,0,0
0,0.723053227,47,4.340182648,875,11,1,4,1
0,0.353357583,40,0.691030897,10000,10,1,6,0
0,0.224815543,62,483,6643.166,12,0,0,0
0,0.401704653,52,0.892573901,4160,9,1,0,0
0,0,78,0.748603352,3400,2,1,0,0
0,0.48585301,58,0.315384615,7149,9,1,0,0
0,0.032020796,64,126,6643.166,11,0,0,0
0,0.086605363,70,73,6643.166,3,0,0,0
0,0.650168985,61,0.783073131,6084,22,1,1,0
0,0.033369849,57,0.413894505,5440,9,1,2,0
0,0.9999999,51,0.181613649,16000,5,1,2,1
0,0.042531087,62,0.003961804,9843,6,0,2,0
0,0.337388426,39,0.333611065,6000,6,1,0,0
0,0.009207934,52,2897,6643.166,10,1,0,0
0,0,77,0.000240096,8329,5,0,0,0
0,0.099153905,63,42,6643.166,2,0,1,1
0,0.016019485,73,23,6643.166,2,0,1,0
0,0,42,11.92105263,151,12,1,3,0
0,0.01099945,63,0.006928406,865,5,0,0,0
0,0.478925816,50,0.380642618,5072,7,1,2,0
0,0.436672236,54,0.374108612,14583,6,1,0,0
0,0.259772812,68,0.391440175,3200,7,1,0,0
0,0.163462649,30,0.235238988,3200,12,0,0,0
0,0.487814634,65,0.494951167,6040,14,1,0,0
0,0.982225514,52,0.804941482,3075,8,1,1,0
1,0.972037284,53,0.178454842,3675,9,0,0,1
0,0.84293979,39,0.312537493,5000,8,1,1,0
0,0.352010842,73,0.20723589,10364,13,1,0,0
0,0.9999999,41,0,6643.166,0,0,0,0
0,0.020658285,58,0.185027648,11754,13,1,1,0
0,0.095994811,32,0.205958808,5000,5,1,3,0
0,0.046057815,69,0.002749656,8000,10,0,0,0
1,0.9999999,36,1.018654231,1500,3,1,0,0
1,0.493802479,28,0.55064194,700,9,0,0,1
0,0.896034846,59,0.603015899,6100,10,1,0,0
0,0.014899255,62,863,6643.166,6,1,0,0
0,0.106091621,49,1.013997201,5000,11,1,2,0
0,0.003503268,41,0.552093899,6900,17,1,2,0
0,0.083322224,44,0.249968754,8000,5,1,2,1
0,0.309359655,48,0.27257345,6500,8,0,2,0
0,0,62,0.491100593,15000,12,1,2,0
0,0.028544314,60,0.365289722,7092,15,1,0,0
1,2.760956175,65,0.470273484,1681,3,0,0,0
0,0.035718571,53,0.399009618,10500,10,1,1,0
0,0.450885201,49,0.65042216,6750,7,1,2,0
0,0,79,0.087346025,4464,8,0,0,0
0,0.17741692,56,0.099590041,10000,14,1,2,0
0,0.009831088,74,0.00359928,3333,6,0,0,0
0,0.00624375,78,2357,6643.166,7,1,0,0
0,0.191521991,62,0.261806189,14250,16,1,2,0
0,0.579950004,41,2195,6643.166,9,1,0,0
0,0,46,3101,6643.166,11,1,1,0
0,0.976080019,37,0.484675805,6492,22,0,1,1
0,0.025949954,36,2629,6643.166,5,1,0,0
0,0,50,0,6643.166,4,0,0,0
0,0.048013049,49,0.060882124,9000,4,0,0,0
0,0.057661862,57,0.373539868,3937,3,1,0,1
0,0.686017929,39,0.287622313,14000,19,1,0,0
0,0.109183287,50,0.228628562,6000,6,1,2,0
0,0.613277345,38,2965,6643.166,7,1,0,0
0,0.026572577,78,0.440578903,3592,31,1,0,0
1,0.958552117,48,584,6643.166,4,0,0,0
0,0.378589923,30,0.171514282,7666,9,0,0,0
0,0.373565661,78,0.171856978,2600,8,0,0,0
0,0.207467322,60,0.643568841,2207,9,1,0,0
0,0.248978185,50,458,6643.166,9,0,1,1
0,0.18083131,57,0.222768316,8748,8,1,2,0
0,0.248501348,66,0.829827916,4183,17,1,0,0
0,0.9999999,56,0.443389153,4000,6,1,2,0
0,0.207941876,63,0.313303063,10350,24,1,0,1
0,0.017927435,53,0.20097129,7000,10,0,3,0
0,0.709651614,49,0.678601166,1200,3,0,0,1
0,0.811471019,56,0.257806491,6500,13,0,0,1
0,0,35,0.295863593,3166,5,0,2,0
0,0.434400225,39,0.387204265,3000,9,1,0,0
0,0.236951515,60,0.178065755,8333,10,0,0,0
0,0,52,1057,6643.166,7,1,0,0
0,0.021279149,35,1292,6643.166,6,1,0,0
0,0.019462905,67,0.303270725,6175,17,1,1,0
0,0.129652994,49,0.489956641,11300,12,1,6,0
0,0.081188763,64,59,6643.166,4,0,0,0
0,0,43,4320,6643.166,14,1,2,0
0,0.0057842,51,0.489627593,4000,7,1,3,0
0,0.125242868,63,0.698325419,4000,9,1,0,0
0,0.012887966,70,0.141314491,7500,14,1,0,0
0,0,24,0.643118149,820,4,0,0,0
0,0.054869339,40,1.608695652,620,4,1,0,0
0,0.160898806,36,2.512269939,325,11,1,0,0
0,0.246594198,45,0.245255651,8272,8,1,1,0
0,0.018796023,58,0.108778244,5000,4,0,0,0
0,0.106363121,45,0.287671233,10000,5,1,5,0
0,0.030132005,36,0.575217886,7916,7,1,0,0
0,0.9999999,32,5.791044776,200,4,1,4,0
0,0.224252667,48,0.46662153,7384,11,1,1,1
0,0.010199592,39,0.500545256,2750,4,1,0,0
0,0.9999999,31,0.147570486,5000,2,0,0,0
0,0.429820482,43,0.139293461,6453,7,0,2,1
0,0.986504614,35,0.645189958,4500,11,1,1,0
0,0.986280549,45,0.744842233,3295,8,1,0,0
0,0.02321838,35,0.400518403,9644,4,1,0,0
0,0.122276134,57,0.203054878,12700,8,1,1,0
0,0.429903654,44,0.411311054,3500,9,1,0,0
0,0.141670459,64,0.418121994,3950,16,1,1,0
1,0.9999999,36,3931,6643.166,5,1,0,1
0,0,57,0,8500,3,0,3,0
0,0.062886246,37,0.878877888,3029,6,1,0,0
0,0.072856988,54,0.150583245,6600,6,1,1,0
0,0.57489301,50,0.057683967,6916,8,0,0,0
0,0.009757985,64,0.043604071,10021,7,0,0,0
0,0.084351118,81,0.01343785,6250,2,0,0,0
0,0.179413254,59,0.273821267,10137,10,1,0,0
0,0.944482897,61,2582,6643.166,9,1,2,1
0,0.02699775,50,1486,6643.166,5,1,2,0
0,0.057418626,75,0.341776371,6000,9,1,1,1
0,0.188116791,54,0.460296772,9973,30,1,0,0
0,0.027882592,45,2196,0,11,1,2,0
0,0.010916837,42,0.055185284,3750,8,0,0,0
0,0.105950448,34,135,6643.166,2,0,0,0
0,0.158624144,64,0.300579961,15000,10,1,0,0
0,0.819906832,58,10370,6643.166,17,1,0,0
0,0.20542621,52,0.306886703,3150,12,1,2,0
0,0.071202487,68,0.934950847,4780,7,1,0,0
0,0.800148282,41,0.235855487,4400,12,0,3,0
0,0.243426286,51,0.584371052,11081,7,1,2,0
0,0.120733881,67,0.22622108,3500,5,1,0,0
0,0.003555358,70,0.18566124,3500,13,1,1,0
0,0.001394065,50,0.281088189,12166,13,1,3,1
0,0.868221661,41,0.643547189,4036,9,0,1,1
0,0.089290836,64,0.277920594,3500,14,1,0,0
0,0.41835095,39,0.285777113,11368,10,1,4,0
1,0.9999999,24,0.098901099,1000,3,0,0,0
0,0.117651179,36,1.504998001,2500,10,1,1,1
0,0.897153598,44,4.025527192,900,14,1,2,1
0,0.018418761,79,736,6643.166,2,1,0,0
0,0.9999999,54,1905,6643.166,2,1,0,0
0,0.466997893,71,0.362135177,7811,9,1,0,0
0,0.009724695,37,111,6643.166,3,0,0,0
0,0.9999999,43,0.094525478,5278,1,1,0,0
0,0.012989074,54,0.530156614,3000,12,1,5,1
0,0.463684544,52,0.129979368,6300,3,0,0,0
0,0.632279534,41,0.034482759,5625,4,0,2,1
0,0.922613341,34,3297,6643.166,9,1,0,0
0,0.558410262,45,0.116188381,10000,4,1,0,0
0,0.604052535,57,0.463719766,7193,14,1,0,0
0,0,61,0.160493827,1700,7,0,0,0
0,0.026308992,35,4299,6643.166,6,1,0,0
0,0.028124498,68,0.281110661,4933,12,1,0,0
0,0.020155104,65,101,6643.166,17,0,0,0
0,0.512038648,46,0.321495069,14500,9,1,2,1
0,0.9999999,34,0.691921005,2784,7,1,3,0
0,0,59,0.408073991,8000,13,1,0,0
0,0.16635649,54,0.044488878,4000,7,0,1,0
0,0.333304126,57,0.5569381,6348,18,1,1,0
0,0.9999999,34,0.16950693,4400,1,0,0,0
0,1.026986507,56,2337,6643.166,5,1,1,0
0,0.338668226,51,3410,6643.166,16,1,0,0
1,1.094433952,40,0.315929793,4500,7,0,2,1
0,0.026920986,50,0.217365623,11850,18,1,3,0
1,0.9999999,62,0.363481644,4112,5,1,1,1
0,0,30,0.685703551,5322,9,1,1,0
0,0.160558857,38,0.300956799,6897,6,1,0,0
0,0.761406354,60,0.411380811,8733,14,1,0,0
0,0.164283572,71,0.00959808,5000,2,0,0,0
0,0.015856388,74,0.009059669,3200,9,0,0,0
0,0,43,1295,6643.166,8,1,1,0
0,0.045585854,39,0.514534013,3336,7,1,0,0
0,0.533255896,54,0.218573046,4414,5,0,0,0
0,0.955579771,51,0.530306186,4800,7,1,3,0
0,0.683035218,42,0.048154933,3820,3,0,2,0
0,0.123238967,57,0.011065191,7500,4,0,1,0
0,0.071597136,88,0.301671614,6400,3,1,1,0
0,0.262403669,46,0.649484536,3200,13,1,2,0
0,0,30,0.094795539,2689,3,0,0,0
0,0.373872684,52,2055,6643.166,4,1,0,0
0,0.006999364,39,0.505338078,5338,8,1,3,0
0,0.9999999,32,0.178486435,2100,2,0,0,0
0,0.005168167,60,0.084772873,3125,6,0,0,0
0,0.724076487,49,0.422368233,7000,14,1,2,0
0,0.288011315,43,0.297925519,4000,8,0,2,0
0,0.014189181,81,0.147463134,4000,14,0,0,1
0,0.004999,37,0.453174503,7890,7,1,2,0
0,0.595095253,31,0.256379922,5916,7,1,0,0
0,0.074101568,80,0.009958176,5020,4,0,1,0
0,0.047712383,37,0.4520024,13333,8,1,3,0
0,0.9999999,63,0.117666022,3101,0,0,1,1
0,0.677474622,57,0.394578313,14607,13,1,0,0
0,0.4138049,60,0.816818357,7800,13,1,0,0
0,0.132205488,43,0.453878843,12000,12,1,2,1
0,0.9999999,24,1,6643.166,0,0,0,0
0,0.174915833,34,0.243837442,1500,6,0,0,0
0,0.056689342,35,0.098693759,6200,6,0,2,0
0,0.797074218,56,0.420728964,6666,10,1,0,1
0,0.671332867,37,0.434792268,4500,4,1,0,1
0,0.044381201,77,288,6643.166,5,1,0,1
0,0.203512976,41,0.561815106,13596,15,1,0,0
0,0.506915514,66,0.147426393,4720,5,0,0,0
0,0.034043108,63,0.075630252,9519,9,0,0,0
0,0.9999999,55,0,6643.166,1,0,0,0
0,0.805380755,47,0.459220111,7000,7,1,2,0
0,0.007293689,27,0.136312089,4408,6,0,0,1
0,0.983728498,61,0.114161519,4370,3,0,1,1
0,0.018332111,63,2750,6643.166,7,1,0,1
0,0.622437756,49,0.482405345,4489,6,1,0,0
0,0.176079734,25,1,6643.166,1,0,0,0
0,0.928188347,49,0.320188836,3600,5,1,0,0
0,0.156305221,66,0.327031449,5500,11,1,2,0
0,0.003554418,72,0.438219204,5300,9,1,0,0
1,0.995002776,30,0.176955761,4000,3,0,0,1
0,0.554406315,49,0.586602671,9583,13,1,1,0
0,0.582757962,60,1.249135868,3760,25,1,0,0
0,0.51958007,42,0.160787992,5329,4,0,2,0
0,0.583270935,44,0.084059993,8600,3,0,4,0
0,0,63,0.24150905,9833,5,1,1,0
0,0.120129329,72,0.201859588,7420,8,1,0,0
0,0.405557616,37,0.420642318,11800,16,1,1,0
0,0.961313422,46,387,6643.166,4,0,0,0
0,0,29,0,0,1,0,0,0
0,0.196230403,61,0.23525138,13763,8,1,0,0
0,0.005737638,76,0.249935584,3880,10,1,0,0
0,0.032583137,31,0.068563593,5833,8,0,0,0
