"year","union","ethnicity","married","health","industry","occupation","residence","lwage","lschool","lexper"
2014,"no","other","yes","no","Trade","Operatives_and_kindred","north_east",11.3451067516895,2.484906649788,1.79175946922805
2016,"no","other","yes","no","Trade","Operatives_and_kindred","north_east",11.3461442885188,2.484906649788,2.07944154167984
2018,"no","other","yes","no","Trade","Operatives_and_kindred","north_east",11.2906913749707,2.484906649788,2.30258509299405
2011,"no","other","no","no","Business_and_Repair_Service","Professional, Technical_and_kindred","north_east",11.0120793795517,2.56494935746154,1.38629436111989
2012,"no","other","no","no","Business_and_Repair_Service","Professional, Technical_and_kindred","north_east",11.1043787134728,2.56494935746154,1.6094379124341
2013,"no","other","no","no","Manufacturing","Craftsmen, Foremen_and_kindred","north_east",11.1436957530028,2.56494935746154,1.79175946922805
2015,"no","other","no","no","Manufacturing","Professional, Technical_and_kindred","north_east",11.2003714338465,2.56494935746154,2.07944154167984
2016,"no","other","no","no","Professional_and_Related Service","Professional, Technical_and_kindred","north_east",11.4832563576453,2.56494935746154,2.19722457733622
2017,"no","other","no","no","Business_and_Repair_Service","Professional, Technical_and_kindred","north_east",11.403765406851,2.56494935746154,2.30258509299405
2018,"no","other","no","no","Business_and_Repair_Service","Professional, Technical_and_kindred","north_east",11.4307573585695,2.56494935746154,2.39789527279837
2011,"no","other","no","no","Trade","Service_Workers","north_east",10.9364526167934,2.56494935746154,1.6094379124341
2012,"no","other","no","no","Construction","Clerical_and_kindred","north_east",11.2829121205704,2.56494935746154,1.79175946922805
2013,"no","other","no","no","Manufacturing","Professional, Technical_and_kindred","north_east",11.1486941865666,2.56494935746154,1.94591014905531
2014,"no","other","no","no","Manufacturing","Professional, Technical_and_kindred","north_east",11.2659921683583,2.56494935746154,2.07944154167984
2015,"no","other","no","no","Manufacturing","Professional, Technical_and_kindred","north_east",11.4397678257225,2.56494935746154,2.19722457733622
2016,"no","other","no","no","Professional_and_Related Service","Clerical_and_kindred","north_east",11.4403141261481,2.56494935746154,2.30258509299405
2017,"no","other","no","no","Professional_and_Related Service","Managers, Officials_and_Proprietors","north_east",12.2833846898723,2.56494935746154,2.39789527279837
2018,"no","other","no","no","Construction","Sales_Workers","north_east",11.8683257168341,2.56494935746154,2.484906649788
2011,"no","other","no","yes","Other","Operatives_and_kindred","north_east",10.7940507514745,2.19722457733622,1.38629436111989
2012,"yes","other","yes","no","Manufacturing","Operatives_and_kindred","north_east",10.9515792306758,2.19722457733622,1.6094379124341
2013,"no","other","yes","no","Manufacturing","Craftsmen, Foremen_and_kindred","north_east",11.4979539490401,2.19722457733622,1.79175946922805
2014,"no","other","yes","no","Manufacturing","Operatives_and_kindred","north_east",11.4501735069779,2.19722457733622,1.94591014905531
2015,"no","other","yes","yes","Manufacturing","Craftsmen, Foremen_and_kindred","north_east",11.3964131091582,2.19722457733622,2.07944154167984
2016,"no","other","yes","no","Trade","Craftsmen, Foremen_and_kindred","north_east",11.5458633090956,2.19722457733622,2.19722457733622
2017,"no","other","yes","no","Trade","Managers, Officials_and_Proprietors","north_east",11.741777253256,2.19722457733622,2.30258509299405
2018,"no","other","yes","yes","Business_and_Repair_Service","Laborers_and_farmers","north_east",11.3939047386907,2.19722457733622,2.39789527279837
2011,"yes","other","no","no","Trade","Laborers_and_farmers","north_east",11.7508025034464,2.56494935746154,1.38629436111989
2012,"no","other","no","no","Trade","Laborers_and_farmers","north_east",11.022937063841,2.56494935746154,1.6094379124341
2013,"no","other","no","no","Trade","Operatives_and_kindred","north_east",11.2698534034369,2.56494935746154,1.79175946922805
2014,"no","other","yes","no","Trade","Laborers_and_farmers","north_east",11.3557436793129,2.56494935746154,1.94591014905531
2015,"no","other","yes","no","Trade","Clerical_and_kindred","north_east",11.4648211855281,2.56494935746154,2.07944154167984
2016,"no","other","yes","no","Trade","Clerical_and_kindred","north_east",11.6007570221867,2.56494935746154,2.19722457733622
2017,"no","other","yes","no","Trade","Managers, Officials_and_Proprietors","north_east",12.4292161968444,2.56494935746154,2.30258509299405
2018,"no","other","yes","no","Trade","Sales_Workers","north_east",11.5285501611677,2.56494935746154,2.39789527279837
2012,"no","hisp","no","yes","Trade","Sales_Workers","north_east",10.5323404487969,2.19722457733622,1.79175946922805
2013,"no","hisp","no","no","Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","north_east",10.2037232475033,2.19722457733622,1.94591014905531
2015,"no","hisp","no","no","Trade","Craftsmen, Foremen_and_kindred","north_east",10.6429241539642,2.19722457733622,2.19722457733622
2017,"no","hisp","no","no","Trade","Laborers_and_farmers","north_east",10.6554381681464,2.19722457733622,2.39789527279837
2011,"no","other","no","no","Business_and_Repair_Service","Operatives_and_kindred","north_east",10.6412344629801,2.484906649788,1.09861228866811
2012,"no","other","no","no","Business_and_Repair_Service","Clerical_and_kindred","north_east",11.1758643349854,2.484906649788,1.38629436111989
2013,"no","other","no","no","Professional_and_Related Service","Clerical_and_kindred","north_east",11.1536988396885,2.484906649788,1.6094379124341
2011,"no","black","no","no","Manufacturing","Operatives_and_kindred","north_east",10.6199246550587,2.19722457733622,1.94591014905531
2012,"no","black","no","no","Manufacturing","Managers, Officials_and_Proprietors","north_east",10.6611733323586,2.19722457733622,2.07944154167984
2013,"no","black","no","no","Manufacturing","Operatives_and_kindred","north_east",10.5380774884071,2.19722457733622,2.19722457733622
2014,"no","black","no","no","Manufacturing","Clerical_and_kindred","north_east",10.2897667831189,2.19722457733622,2.30258509299405
2015,"no","black","no","no","Manufacturing","Laborers_and_farmers","north_east",10.6394379636714,2.19722457733622,2.39789527279837
2017,"no","black","no","no","Manufacturing","Operatives_and_kindred","north_east",10.814377325454,2.19722457733622,2.56494935746154
2018,"no","black","no","no","Professional_and_Related Service","Laborers_and_farmers","north_east",10.8387062155458,2.19722457733622,2.63905732961526
2011,"no","other","yes","no","Professional_and_Related Service","Professional, Technical_and_kindred","nothern_central",11.1237617148032,2.70805020110221,1.09861228866811
2012,"no","other","yes","no","Professional_and_Related Service","Professional, Technical_and_kindred","nothern_central",10.7947045492019,2.70805020110221,1.38629436111989
2013,"no","other","yes","no","Professional_and_Related Service","Professional, Technical_and_kindred","nothern_central",10.8296614842973,2.70805020110221,1.6094379124341
2015,"no","other","yes","no","Professional_and_Related Service","Professional, Technical_and_kindred","nothern_central",10.5717037733533,2.70805020110221,1.94591014905531
2016,"no","other","yes","no","Professional_and_Related Service","Professional, Technical_and_kindred","nothern_central",11.1652191820857,2.70805020110221,2.07944154167984
2017,"no","other","yes","no","Professional_and_Related Service","Professional, Technical_and_kindred","nothern_central",11.2577276202649,2.70805020110221,2.19722457733622
2018,"no","other","yes","no","Professional_and_Related Service","Professional, Technical_and_kindred","nothern_central",11.4179092619505,2.70805020110221,2.30258509299405
2011,"no","other","no","no","Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","north_east",10.7620991703236,2.484906649788,1.38629436111989
2012,"no","other","no","yes","Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","north_east",10.7737615706692,2.484906649788,1.6094379124341
2014,"no","other","yes","no","Other","Clerical_and_kindred","north_east",10.9882164108456,2.484906649788,1.94591014905531
2016,"no","other","yes","no","Other","Managers, Officials_and_Proprietors","north_east",11.0355662093124,2.484906649788,2.19722457733622
2017,"no","other","yes","no","Other","Managers, Officials_and_Proprietors","north_east",11.5072579348193,2.484906649788,2.30258509299405
2018,"no","other","yes","no","Manufacturing","Clerical_and_kindred","north_east",11.4037076305256,2.484906649788,2.39789527279837
2011,"no","other","no","no","Manufacturing","Craftsmen, Foremen_and_kindred","north_east",10.8574092730825,2.484906649788,1.38629436111989
2012,"no","other","no","no","Manufacturing","Craftsmen, Foremen_and_kindred","north_east",11.0831326739268,2.484906649788,1.6094379124341
2013,"no","other","no","no","Manufacturing","Craftsmen, Foremen_and_kindred","north_east",11.364914780069,2.484906649788,1.79175946922805
2014,"no","other","no","no","Manufacturing","Managers, Officials_and_Proprietors","north_east",11.1622514792106,2.484906649788,1.94591014905531
2015,"no","other","no","no","Manufacturing","Craftsmen, Foremen_and_kindred","north_east",11.275878963987,2.484906649788,2.07944154167984
2016,"no","other","yes","no","Manufacturing","Craftsmen, Foremen_and_kindred","north_east",11.2301094009398,2.484906649788,2.19722457733622
2017,"no","other","yes","no","Manufacturing","Craftsmen, Foremen_and_kindred","north_east",11.1806218276532,2.484906649788,2.30258509299405
2011,"yes","other","no","no","Trade","Laborers_and_farmers","north_east",10.9153033502159,2.63905732961526,0.693147180559945
2012,"yes","other","yes","no","Trade","Clerical_and_kindred","north_east",11.2172796324595,2.63905732961526,1.09861228866811
2013,"yes","other","yes","no","Trade","Clerical_and_kindred","north_east",11.2458786142881,2.63905732961526,1.38629436111989
2014,"yes","other","yes","no","Trade","Sales_Workers","north_east",11.5101288581081,2.63905732961526,1.6094379124341
2015,"no","other","yes","no","Business_and_Repair_Service","Professional, Technical_and_kindred","north_east",11.8936788719725,2.63905732961526,1.79175946922805
2016,"no","other","yes","no","Other","Professional, Technical_and_kindred","north_east",12.3586230312839,2.63905732961526,1.94591014905531
2018,"no","other","yes","no","Other","Professional, Technical_and_kindred","north_east",12.0818998386981,2.63905732961526,2.19722457733622
2011,"yes","other","no","no","Other","Clerical_and_kindred","north_east",11.5257765351034,2.484906649788,1.6094379124341
2012,"yes","other","yes","no","Other","Clerical_and_kindred","north_east",11.6152043071462,2.484906649788,1.79175946922805
2013,"yes","other","yes","no","Other","Clerical_and_kindred","north_east",11.658529439829,2.484906649788,1.94591014905531
2014,"yes","other","yes","no","Other","Clerical_and_kindred","north_east",11.5498544194341,2.484906649788,2.07944154167984
2015,"yes","other","yes","no","Other","Clerical_and_kindred","north_east",11.9327393354458,2.484906649788,2.19722457733622
2018,"yes","other","yes","no","Other","Clerical_and_kindred","north_east",11.7343777468943,2.484906649788,2.484906649788
2012,"yes","other","no","no","Other","Laborers_and_farmers","north_east",11.0743065428023,2.484906649788,1.94591014905531
2013,"yes","other","no","no","Construction","Laborers_and_farmers","north_east",11.3241602724744,2.484906649788,2.07944154167984
2014,"yes","other","no","no","Other","Craftsmen, Foremen_and_kindred","north_east",11.2395880147118,2.484906649788,2.19722457733622
2015,"yes","other","yes","no","Other","Laborers_and_farmers","north_east",11.3260322339804,2.484906649788,2.30258509299405
2016,"yes","other","yes","no","Other","Laborers_and_farmers","north_east",11.2605210857657,2.484906649788,2.39789527279837
2017,"yes","other","yes","no","Other","Laborers_and_farmers","north_east",11.122794781297,2.484906649788,2.484906649788
2018,"yes","other","yes","no","Other","Craftsmen, Foremen_and_kindred","north_east",11.1741789842152,2.484906649788,2.56494935746154
2011,"no","other","no","no","Manufacturing","Professional, Technical_and_kindred","north_east",11.5983471874617,2.70805020110221,1.09861228866811
2012,"no","other","no","no","Manufacturing","Professional, Technical_and_kindred","north_east",11.6586894459772,2.70805020110221,1.38629436111989
2013,"no","other","no","no","Manufacturing","Professional, Technical_and_kindred","north_east",11.6383266972258,2.70805020110221,1.6094379124341
2014,"no","other","no","no","Manufacturing","Professional, Technical_and_kindred","north_east",11.7242078297088,2.70805020110221,1.79175946922805
2016,"no","other","no","no","Manufacturing","Managers, Officials_and_Proprietors","north_east",11.8881385606222,2.70805020110221,2.07944154167984
2017,"no","other","no","no","Manufacturing","Managers, Officials_and_Proprietors","north_east",12.0408230499786,2.70805020110221,2.19722457733622
2018,"no","other","no","no","Other","Sales_Workers","north_east",12.1067367232878,2.70805020110221,2.30258509299405
2011,"no","other","yes","no","Other","Professional, Technical_and_kindred","north_east",10.9728586201951,2.484906649788,1.6094379124341
2012,"no","other","yes","no","Other","Clerical_and_kindred","north_east",10.7509673963633,2.484906649788,1.79175946922805
